sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score,gt_score_continuous
44,-13.40262222290039,-13.68387222290039,-9.01199722290039,-0.3869969844818115,-1.1369969844818115,5,4,0.8928571428571429
45,-13.01239013671875,-12.65301513671875,-7.42645263671875,-0.1608273983001709,-1.910827398300171,4,4,0.6666666666666666
46,-7.247662142617628e-05,-12.281322479248047,-15.281322479248047,-18.070384979248047,-10.687572479248047,1,1,0.0
47,-2.932505594799295e-05,-12.703154563903809,-15.976592063903809,-18.757841110229492,-11.937529563903809,1,1,0.0
48,-14.971000671386719,-9.799125671386719,-0.8616254329681396,-0.5491254329681396,-11.580375671386719,3,4,0.5416666666666666
49,-3.8742269680369645e-05,-12.750039100646973,-16.062538146972656,-18.882850646972656,-11.453164100646973,1,1,0.0
50,-2.610649426060263e-05,-12.593775749206543,-15.945338249206543,-18.84377670288086,-11.750025749206543,1,1,0.0
51,-1.6689160474925302e-05,-13.109391212463379,-16.515642166137695,-19.453142166137695,-12.203141212463379,1,1,0.0
52,-13.228460311889648,-13.126897811889648,-7.626897811889648,-0.42377299070358276,-1.0643980503082275,5,4,0.95
53,-5.590759246842936e-05,-12.515681266784668,-15.875056266784668,-18.58599281311035,-11.187556266784668,1,1,0.0
54,-3.266281055402942e-05,-12.843782424926758,-16.226594924926758,-19.031282424926758,-11.812532424926758,1,1,0.0
55,-5.9960475482512265e-05,-12.093810081481934,-15.562560081481934,-18.359434127807617,-11.171935081481934,1,1,0.0
56,-16.217578887939453,-13.162891387939453,-4.248828887939453,-0.014454065822064877,-9.686328887939453,4,4,0.6666666666666666
57,-7.402622577501461e-05,-11.14069938659668,-14.60944938659668,-17.57038688659668,-11.17194938659668,1,1,0.0
58,-12.956803321838379,-13.206803321838379,-8.847428321838379,-1.6130534410476685,-0.22242842614650726,4,5,0.7916666666666666
59,-13.179917335510254,-13.312729835510254,-8.679917335510254,-0.3674177825450897,-1.179917812347412,4,4,0.78125
60,-0.00010692501382436603,-11.968856811523438,-15.164169311523438,-17.992294311523438,-11.078231811523438,1,1,0.0
61,-4.0531076592742465e-06,-14.312503814697266,-17.867191314697266,-20.726566314697266,-13.796878814697266,1,1,0.0
62,-7.974783511599526e-05,-12.750080108642578,-15.796955108642578,-18.578205108642578,-11.203205108642578,1,1,0.0
63,-2.062299427052494e-05,-12.718770980834961,-16.25783348083496,-19.18752098083496,-12.406270980834961,1,1,0.0
64,-12.311874389648438,-12.905624389648438,-8.663436889648438,-1.6634365320205688,-0.21031151711940765,4,5,0.75
65,-6.007967749610543e-05,-12.421935081481934,-15.609435081481934,-18.257871627807617,-11.484435081481934,1,1,0.0
66,-12.390175819396973,-3.429238796234131,-0.038613785058259964,-5.210488796234131,-13.296425819396973,3,3,0.5833333333333334
67,-9.417489309271332e-06,-11.937509536743164,-16.031259536743164,-19.406259536743164,-14.421884536743164,1,1,0.0
68,-13.573564529418945,-13.597002029418945,-8.753252029418945,-0.36262714862823486,-1.1907521486282349,4,4,0.8125
69,-1.5735502529423684e-05,-12.281265258789062,-15.859390258789062,-18.976577758789062,-12.937515258789062,1,1,0.0
70,-13.345160484313965,-12.782660484313965,-6.884222984313965,-0.08734791725873947,-2.493597984313965,3,4,0.5714285714285714
71,-9.48860906646587e-05,-11.750094413757324,-15.000094413757324,-17.69540786743164,-11.468844413757324,1,1,0.0
72,-16.61159896850586,-14.111599922180176,-6.158474445343018,-0.0022245917934924364,-9.220974922180176,4,4,0.7857142857142857
73,-12.632492065429688,-13.202804565429688,-8.437179565429688,-0.984054446220398,-0.46842944622039795,4,5,0.6428571428571429
74,-4.851700214203447e-05,-10.281298637390137,-14.429736137390137,-17.87504768371582,-12.484423637390137,1,1,0.0
75,-10.295348167419434,-1.9984736442565918,-0.15472359955310822,-4.857848644256592,-12.553160667419434,3,3,0.4583333333333333
76,-12.687458038330078,-13.218708038330078,-9.085895538330078,-1.3827704191207886,-0.2890204191207886,5,5,0.875
77,-1.1205610462639015e-05,-13.562511444091797,-17.015636444091797,-19.742198944091797,-12.953136444091797,1,1,0.0
78,-13.196081161499023,-12.563268661499023,-7.258581638336182,-0.18045662343502045,-1.8054566383361816,4,4,0.85
79,-7.271740287251305e-06,-13.328132629394531,-17.08594512939453,-19.84375762939453,-13.578132629394531,1,1,0.0
80,-12.679451942443848,-11.726326942443848,-5.679451942443848,-0.14820177853107452,-2.0075767040252686,4,4,0.75
81,-2.1457441107486375e-05,-12.187520980834961,-15.937520980834961,-18.78127098083496,-12.078145980834961,1,1,0.0
82,-5.2689116273541003e-05,-12.187552452087402,-15.554739952087402,-18.22661590576172,-11.609427452087402,1,1,0.0
83,-14.11949634552002,-14.02574634552002,-9.22105884552002,-0.4398084878921509,-1.0335584878921509,4,4,0.75
84,-3.7431014789035544e-05,-12.81253719329834,-16.140663146972656,-18.882850646972656,-12.37503719329834,1,1,0.0
85,-4.0531076592742465e-06,-14.281253814697266,-17.773441314697266,-20.765628814697266,-14.031253814697266,1,1,0.0
86,-6.532455881824717e-05,-12.359439849853516,-15.468814849853516,-18.054752349853516,-11.437564849853516,1,1,0.0
87,-16.05758285522461,-12.041958808898926,-2.6513333320617676,-0.07320845127105713,-10.588833808898926,4,4,0.75
88,-14.367063522338867,-12.929563522338867,-6.523313045501709,-0.03893808647990227,-3.304563045501709,4,4,0.6666666666666666
89,-9.775113539944869e-06,-13.671884536743164,-17.085947036743164,-19.882822036743164,-13.437509536743164,1,1,0.0
90,-1.2278481335670222e-05,-13.671887397766113,-17.031261444091797,-19.718761444091797,-13.078137397766113,1,1,0.0
91,-6.556489552167477e-06,-12.718756675720215,-16.5390682220459,-19.6640682220459,-14.218756675720215,1,1,0.0
92,-13.361736297607422,-13.244548797607422,-8.814861297607422,-1.0336108207702637,-0.43986085057258606,4,5,0.6875
93,-13.819527626037598,-13.671090126037598,-8.882027626037598,-0.38202717900276184,-1.1476521492004395,4,4,0.75
94,-11.957372665405273,-12.762060165405273,-8.637060165405273,-1.137060284614563,-0.387060284614563,4,5,0.8125
95,-2.7418097943154862e-06,-13.96875286102295,-17.687501907348633,-20.671876907348633,-14.45312786102295,1,1,0.0
96,-2.539125671319198e-05,-12.609400749206543,-16.023462295532227,-18.687524795532227,-12.000025749206543,1,1,0.0
97,-12.420246124267578,-12.631183624267578,-7.607746124267578,-0.6858711838722229,-0.7014961838722229,4,4,0.6875
98,-12.72292709350586,-12.75417709350586,-7.918239593505859,-0.5901143550872803,-0.8088643550872803,4,4,0.8214285714285714
99,-3.886147169396281e-05,-12.500039100646973,-15.812539100646973,-18.679725646972656,-11.484414100646973,1,1,0.0
100,-7.819823804311454e-05,-9.718828201293945,-13.836015701293945,-17.312578201293945,-11.968828201293945,2,1,0.1875
101,-0.006129277404397726,-5.099879264831543,-11.381129264831543,-14.998316764831543,-15.584254264831543,1,1,0.0
102,-3.862306402879767e-05,-12.281288146972656,-15.687538146972656,-18.437538146972656,-11.421913146972656,1,1,0.0
103,-3.45700973412022e-05,-11.81253433227539,-15.32815933227539,-18.15628433227539,-11.85940933227539,1,1,0.0
104,-5.94836674281396e-05,-12.109434127807617,-15.398496627807617,-18.218809127807617,-11.296934127807617,1,1,0.0
105,-5.149708886165172e-05,-11.734426498413086,-15.234426498413086,-17.968801498413086,-11.187551498413086,1,1,0.0
106,-4.768360213347478e-06,-13.578129768371582,-17.304691314697266,-20.273441314697266,-13.765629768371582,1,1,0.0
107,-15.677623748779297,-11.529186248779297,-2.435436248779297,-0.0916861817240715,-10.701061248779297,3,4,0.5714285714285714
108,-6.151010165922344e-05,-9.87506103515625,-14.17193603515625,-17.62506103515625,-12.90631103515625,1,1,0.0
109,-9.420454978942871,-0.5298303961753845,-0.8892053961753845,-8.373579978942871,-14.740767478942871,3,2,0.5
110,-13.84141731262207,-4.27110481262207,-0.021104881539940834,-4.97422981262207,-13.52110481262207,4,3,0.75
111,-8.511180931236595e-05,-12.07820987701416,-15.42977237701416,-18.195398330688477,-10.78133487701416,1,1,0.0
112,-12.750343322753906,-12.648780822753906,-7.6878437995910645,-0.5628437995910645,-0.8440937995910645,4,4,0.7857142857142857
113,-15.67229175567627,-11.39885425567627,-2.4926037788391113,-0.08635389804840088,-10.71135425567627,3,4,0.6071428571428571
114,-1.7881233361549675e-05,-12.750018119812012,-16.265642166137695,-19.320329666137695,-12.156268119812012,1,1,0.0
115,-12.63728141784668,-13.06696891784668,-8.69196891784668,-0.9263443946838379,-0.5044693946838379,3,5,0.4583333333333333
116,-4.565611743601039e-05,-10.265670776367188,-14.250045776367188,-17.867233276367188,-12.921920776367188,1,1,0.0
117,-6.151010165922344e-05,-12.32818603515625,-15.64849853515625,-18.31256103515625,-11.20318603515625,1,1,0.0
118,-3.85038583772257e-05,-12.656288146972656,-15.859413146972656,-18.562538146972656,-11.546913146972656,1,1,0.0
119,-16.272397994995117,-13.116147994995117,-5.022397518157959,-0.006772658322006464,-9.459897994995117,4,4,0.6428571428571429
120,-9.238292841473594e-05,-12.171967506408691,-15.421967506408691,-18.039154052734375,-11.234467506408691,1,1,0.0
121,-6.937739817658439e-05,-11.906319618225098,-15.242257118225098,-17.92194366455078,-11.453194618225098,1,1,0.0
122,-8.785339014139026e-05,-12.37508773803711,-15.60946273803711,-18.43758773803711,-11.42196273803711,1,1,0.0
123,-8.141662692651153e-05,-12.156331062316895,-15.515706062316895,-18.16414451599121,-11.125081062316895,1,1,0.0
124,-3.2186455882765586e-06,-13.51562786102295,-17.460941314697266,-20.484378814697266,-14.54687786102295,1,1,0.0
125,-10.959104537963867,-0.005979269277304411,-5.130979061126709,-10.334104537963867,-15.045042037963867,3,2,0.625
126,-15.848048210144043,-11.605860710144043,-2.168360710144043,-0.1214856505393982,-11.246485710144043,4,4,0.6666666666666666
127,-3.755022044060752e-05,-10.43753719329834,-14.71097469329834,-18.320350646972656,-13.10941219329834,1,1,0.0
128,-15.837698936462402,-12.072073936462402,-3.0486361980438232,-0.04863615706562996,-10.251761436462402,4,4,0.75
129,-4.410734163684538e-06,-14.328129768371582,-17.984378814697266,-20.914066314697266,-14.203129768371582,1,1,0.0
130,-14.016348838806152,-13.758536338806152,-8.156973838806152,-0.21947376430034637,-1.6257237195968628,5,4,0.9166666666666666
131,-0.00010299152199877426,-9.265727996826172,-13.687602996826172,-17.601665496826172,-13.031352996826172,1,1,0.0
132,-3.45700973412022e-05,-12.48440933227539,-15.98440933227539,-18.82034683227539,-12.03128433227539,1,1,0.0
133,-8.4638240878121e-06,-12.250008583068848,-16.00000762939453,-19.28125762939453,-14.109383583068848,1,1,0.0
134,-7.879423355916515e-05,-11.734454154968262,-14.789141654968262,-17.523515701293945,-10.843829154968262,1,1,0.0
135,-1.7165990357170813e-05,-12.937517166137695,-16.539079666137695,-19.625017166137695,-12.781267166137695,1,1,0.0
136,-0.05523860082030296,-2.9302384853363037,-7.992738723754883,-12.508363723754883,-14.133363723754883,3,1,0.5833333333333334
137,-13.190145492553711,-4.549520492553711,-0.03389551863074303,-3.783895492553711,-12.190145492553711,5,3,0.9166666666666666
138,-5.435795901576057e-05,-12.531304359436035,-15.781304359436035,-18.46880340576172,-12.031304359436035,1,1,0.0
139,-3.814689989667386e-06,-13.765628814697266,-17.601566314697266,-20.695316314697266,-14.000003814697266,1,1,0.0
140,-0.00041106835124082863,-7.812911033630371,-12.766036033630371,-16.719161987304688,-13.547286033630371,1,1,0.0
141,-12.960923194885254,-12.906235694885254,-8.132798194885254,-0.5234236121177673,-0.8984236121177673,4,4,0.75
142,-6.127596855163574,-0.03384677320718765,-3.471346855163574,-10.721346855163574,-15.963534355163574,3,2,0.4375
143,-13.033646583557129,-13.557084083557129,-8.682084083557129,-0.7914594411849976,-0.6039594411849976,3,5,0.59375
144,-6.6756979322235566e-06,-13.281256675720215,-16.9687557220459,-19.8437557220459,-13.843756675720215,1,1,0.0
145,-14.905084609985352,-8.600397109985352,-0.10039722919464111,-2.3503971099853516,-12.592584609985352,4,3,0.7857142857142857
146,-0.8890258073806763,-0.5296508073806763,-8.972832679748535,-12.303088188171387,-17.133346557617188,2,2,0.25
147,-15.499313354492188,-11.108688354492188,-2.4211883544921875,-0.09306329488754272,-10.530563354492188,4,4,0.7142857142857143
148,-6.687417771900073e-05,-12.312566757202148,-15.492254257202148,-18.13287925720215,-11.203191757202148,1,1,0.0
149,-13.780041694641113,-12.975354194641113,-7.014416217803955,-0.09254136681556702,-2.436291456222534,4,4,0.8571428571428571
150,-6.55629628454335e-05,-12.156315803527832,-15.390690803527832,-18.140689849853516,-10.968815803527832,1,1,0.0
151,-1.5735502529423684e-05,-12.453140258789062,-16.218765258789062,-19.062515258789062,-12.765640258789062,1,1,0.0
152,-3.313963316031732e-05,-12.828158378601074,-16.015657424926758,-18.812532424926758,-11.765658378601074,1,1,0.0
153,-12.647686004638672,-12.842998504638672,-8.085186004638672,-0.6476861834526062,-0.7414361834526062,4,4,0.7083333333333334
154,-3.123234637314454e-05,-12.656281471252441,-15.929718971252441,-18.804718017578125,-12.015656471252441,1,1,0.0
155,-8.105902816168964e-05,-9.812581062316895,-13.718831062316895,-17.265705108642578,-11.906331062316895,1,1,0.0
156,-11.5888671875,-9.9716796875,-4.5498046875,-0.19042983651161194,-1.8154298067092896,3,4,0.55
157,-12.894614219665527,-12.980551719665527,-7.660239219665527,-0.45711442828178406,-1.0039894580841064,4,4,0.8333333333333334
158,-4.3987260141875595e-05,-12.578168869018555,-15.796918869018555,-18.632856369018555,-11.375043869018555,1,1,0.0
159,-6.282132380874828e-05,-12.468812942504883,-15.625062942504883,-18.320375442504883,-11.078187942504883,1,1,0.0
160,-0.00016842853801790625,-8.703293800354004,-14.093918800354004,-18.101730346679688,-14.976731300354004,3,1,0.4375
161,-5.030505417380482e-05,-12.10942554473877,-15.25786304473877,-18.187549591064453,-11.09380054473877,1,1,0.0
162,-12.143661499023438,-3.2920992374420166,-0.04209921509027481,-5.5108489990234375,-13.768661499023438,3,3,0.6071428571428571
163,-14.396984100341797,-7.162609577178955,-0.053234342485666275,-2.975109338760376,-12.443859100341797,4,3,0.6666666666666666
164,-0.029810933396220207,-3.529810905456543,-9.998560905456543,-13.396998405456543,-15.514185905456543,2,1,0.35
165,-5.900685573578812e-05,-12.375059127807617,-15.585996627807617,-18.281309127807617,-10.984434127807617,1,1,0.0
166,-1.156323378381785e-05,-12.562511444091797,-16.343761444091797,-19.351573944091797,-13.218761444091797,1,1,0.0
167,-4.482168878894299e-05,-12.218794822692871,-15.664107322692871,-18.382856369018555,-11.734419822692871,1,1,0.0
168,-9.807443618774414,-0.18244397640228271,-1.7918189764022827,-9.791818618774414,-15.252756118774414,4,2,0.7916666666666666
169,-7.724463648628443e-05,-11.734452247619629,-15.148514747619629,-17.921951293945312,-10.875077247619629,1,1,0.0
170,-3.2543604902457446e-05,-12.406282424926758,-15.867219924926758,-18.773469924926758,-11.515657424926758,1,1,0.0
171,-7.819823804311454e-05,-11.921953201293945,-15.336015701293945,-18.171953201293945,-11.125078201293945,1,1,0.0
172,-3.0517112463712692e-05,-12.828155517578125,-16.218780517578125,-19.218780517578125,-12.187530517578125,1,1,0.0
173,-5.426752090454102,-0.06737712025642395,-2.8017520904541016,-9.848627090454102,-14.903314590454102,4,2,0.6666666666666666
174,-3.4689302992774174e-05,-11.64065933227539,-15.10159683227539,-18.05472183227539,-11.73440933227539,1,1,0.0
175,-12.999590873718262,-13.632403373718262,-9.257403373718262,-1.5386536121368408,-0.24177862703800201,4,5,0.65
176,-6.079655122448457e-06,-14.312505722045898,-17.7500057220459,-20.6484432220459,-13.703130722045898,1,1,0.0
177,-6.949660019017756e-05,-11.500069618225098,-14.937569618225098,-17.67194366455078,-11.171944618225098,1,1,0.0
178,-12.44710922241211,-13.22835922241211,-8.65804672241211,-0.9549214839935303,-0.4861714839935303,4,5,0.8125
179,-6.6756979322235566e-06,-13.703131675720215,-17.1093807220459,-20.0390682220459,-13.656256675720215,1,1,0.0
180,-3.218599158572033e-05,-12.312532424926758,-16.023469924926758,-19.101594924926758,-12.078157424926758,1,1,0.0
181,-16.78223419189453,-15.141610145568848,-8.532235145568848,-0.0009848987683653831,-7.1572346687316895,4,4,0.8214285714285714
182,-4.31528314948082e-05,-12.234417915344238,-15.554730415344238,-18.460981369018555,-11.640667915344238,1,1,0.0
183,-1.0251946150674485e-05,-13.37501049041748,-16.750009536743164,-19.617197036743164,-12.90626049041748,1,1,0.0
184,-13.900139808654785,-4.361077308654785,-0.017327122390270233,-5.423577308654785,-14.384514808654785,3,3,0.55
185,-2.2649508537142538e-05,-12.968772888183594,-16.320335388183594,-19.109397888183594,-12.234397888183594,1,1,0.0
186,-13.747905731201172,-14.021343231201172,-9.310405731201172,-1.0135304927825928,-0.45103055238723755,5,5,0.90625
187,-13.41199016571045,-14.41980266571045,-10.33386516571045,-2.09948992729187,-0.13074001669883728,4,5,0.75
188,-13.25220775604248,-14.24439525604248,-10.35377025604248,-1.6506452560424805,-0.21314528584480286,5,5,0.875
189,-0.00010108436981681734,-9.421976089477539,-13.382913589477539,-16.95322608947754,-12.140726089477539,1,1,0.0
190,-4.386805812828243e-05,-12.781293869018555,-16.039106369018555,-18.796918869018555,-11.375043869018555,1,1,0.0
191,-5.924526340095326e-05,-12.609434127807617,-15.796934127807617,-18.437559127807617,-11.109434127807617,1,1,0.0
192,-0.000398198957554996,-7.8441481590271,-12.828523635864258,-16.664461135864258,-13.937898635864258,1,1,0.0
193,-4.2676016164477915e-05,-12.437542915344238,-15.875042915344238,-18.632854461669922,-11.343792915344238,1,1,0.0
194,-0.0018751909956336021,-6.298750400543213,-10.986249923706055,-14.970624923706055,-12.595624923706055,4,1,0.75
195,-2.50339189733495e-06,-14.34375286102295,-17.960939407348633,-20.890626907348633,-14.64062786102295,1,1,0.0
196,-5.686121585313231e-05,-12.375057220458984,-15.750057220458984,-18.429744720458984,-11.343807220458984,1,1,0.0
197,-0.0006646093097515404,-7.328789710998535,-12.328789710998535,-16.13347625732422,-13.899102210998535,3,1,0.5
198,-6.747018051100895e-05,-12.359442710876465,-15.578192710876465,-18.24225425720215,-11.078192710876465,1,1,0.0
199,-13.247049331665039,-13.411111831665039,-9.122049331665039,-1.465799331665039,-0.2626743018627167,4,5,0.8333333333333334
200,-3.8265450712060556e-05,-12.625038146972656,-16.007850646972656,-18.695350646972656,-11.781288146972656,1,1,0.0
201,-15.588064193725586,-12.619314193725586,-3.681814432144165,-0.025564473122358322,-10.619314193725586,4,4,0.7857142857142857
202,-7.629365427419543e-06,-12.156257629394531,-16.32813262939453,-19.63282012939453,-14.125007629394531,2,1,0.35
203,-12.837198257446289,-12.430948257446289,-7.282511234283447,-0.26688605546951294,-1.4543859958648682,4,4,0.85
204,-6.210611172718927e-05,-12.031311988830566,-15.226624488830566,-17.859437942504883,-11.031311988830566,1,1,0.0
205,-15.633623123168945,-12.321123123168945,-4.125810623168945,-0.016435477882623672,-9.016435623168945,4,4,0.8214285714285714
206,-5.23315102327615e-05,-11.328177452087402,-14.859427452087402,-17.679738998413086,-11.031302452087402,1,1,0.0
207,-2.9802276912960224e-06,-14.10937786102295,-17.765628814697266,-20.750003814697266,-14.42187786102295,1,1,0.0
208,-14.007528305053711,-4.734090805053711,-0.015340669080615044,-5.046590805053711,-14.202840805053711,3,3,0.5
209,-4.017272294731811e-05,-12.250040054321289,-15.492227554321289,-18.44535255432129,-11.593790054321289,1,1,0.0
210,-12.976738929748535,-14.195488929748535,-10.492363929748535,-2.336113929748535,-0.10173892974853516,4,5,0.84375
211,-0.001998928841203451,-6.2207489013671875,-12.001998901367188,-16.072311401367188,-14.697311401367188,1,1,0.0
212,-8.892617915989831e-05,-12.515713691711426,-15.632901191711426,-18.320402145385742,-11.203213691711426,1,1,0.0
213,-6.675497570540756e-05,-11.546941757202148,-14.945379257202148,-17.60162925720215,-11.093816757202148,1,1,0.0
214,-9.867437362670898,-0.44556206464767456,-1.0236871242523193,-8.445562362670898,-14.601812362670898,3,2,0.625
215,-9.867437362670898,-0.4455619752407074,-1.0236870050430298,-8.445562362670898,-14.633062362670898,5,2,0.875
216,-0.012924356386065483,-4.3566741943359375,-10.919174194335938,-15.005111694335938,-15.973861694335938,1,1,0.0
217,-3.2543604902457446e-05,-11.000032424926758,-15.101594924926758,-18.523469924926758,-12.859407424926758,1,1,0.0
218,-1.4305012882687151e-05,-13.578139305114746,-17.05470085144043,-19.85938835144043,-12.625014305114746,1,1,0.0
219,-3.2782016205601394e-05,-12.656282424926758,-15.945344924926758,-18.726594924926758,-11.500032424926758,1,1,0.0
220,-3.0874729418428615e-05,-11.093780517578125,-15.101593017578125,-18.507843017578125,-12.734405517578125,1,1,0.0
221,-14.328896522521973,-13.094521522521973,-6.5710835456848145,-0.05545876920223236,-2.9460837841033936,5,4,0.8928571428571429
222,-13.554584503173828,-14.288959503173828,-9.945209503173828,-0.9452095031738281,-0.49208447337150574,5,5,0.95
223,-9.54787826538086,-0.6260035634040833,-0.7666285634040833,-7.376003742218018,-14.39944076538086,3,2,0.5416666666666666
224,-0.00011181206355104223,-12.39073657989502,-15.39073657989502,-18.007925033569336,-10.59386157989502,1,1,0.0
225,-13.619948387145996,-13.080885887145996,-7.096510887145996,-0.1277610808610916,-2.127761125564575,3,4,0.5625
226,-7.152531907195225e-06,-13.000006675720215,-16.71094512939453,-19.85157012939453,-13.234381675720215,1,1,0.0
227,-15.802868843078613,-12.998181343078613,-4.2950568199157715,-0.013806791044771671,-10.060681343078613,3,4,0.625
228,-4.732496745418757e-05,-12.87504768371582,-16.06254768371582,-18.80473518371582,-11.42192268371582,1,1,0.0
229,-0.00022206225548870862,-8.609597206115723,-12.609597206115723,-16.109596252441406,-12.172097206115723,1,1,0.0
230,-6.282132380874828e-05,-12.250062942504883,-15.468812942504883,-18.046937942504883,-11.312562942504883,1,1,0.0
231,-6.794906312279636e-06,-13.000006675720215,-16.63282012939453,-19.82032012939453,-13.453131675720215,1,1,0.0
232,-13.56402587890625,-12.69683837890625,-7.07965087890625,-0.23590077459812164,-1.5640257596969604,5,4,1.0
233,-9.142934868577868e-05,-11.640716552734375,-14.953216552734375,-17.679779052734375,-10.734466552734375,1,1,0.0
234,-5.674201020156033e-05,-12.687556266784668,-15.984431266784668,-18.640682220458984,-11.500056266784668,1,1,0.0
235,-12.95413589477539,-12.71976089477539,-7.469760894775391,-0.21976107358932495,-1.6260111331939697,4,4,0.78125
236,-13.519360542297363,-13.261548042297363,-7.620923042297363,-0.16779817640781403,-1.8709231615066528,4,4,0.84375
