sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score,gt_score_continuous
41,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
42,-11.835799217224121,-11.304549217224121,-7.101424217224121,-1.0545490980148315,-0.42954912781715393,1,5,0.0
43,-6.6756979322235566e-06,-13.570319175720215,-14.109381675720215,-15.703131675720215,-12.406256675720215,1,1,0.0
44,-12.84527587890625,-12.05621337890625,-6.579650402069092,-0.34527552127838135,-1.2359005212783813,5,4,0.8928571428571429
45,-12.775193214416504,-11.618943214416504,-5.454880237579346,-0.18925535678863525,-1.7830053567886353,4,4,0.6666666666666666
46,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
47,-12.942278861999512,-11.559466361999512,-6.3954033851623535,-0.36415353417396545,-1.192278504371643,1,4,0.0
48,-10.770162582397461,-9.309225082397461,-3.051412343978882,-0.06703738868236542,-4.051412582397461,3,4,0.5416666666666666
49,-12.28000259399414,-11.04562759399414,-5.436253070831299,-0.2175029069185257,-1.6550029516220093,1,4,0.0
50,-11.244787216186523,-10.713537216186523,-5.736975193023682,-0.6432251930236816,-0.7526001930236816,1,4,0.0
51,-11.78136920928955,-10.27355670928955,-4.750118732452393,-0.21886883676052094,-1.6719938516616821,1,4,0.0
52,-11.970125198364258,-10.438875198364258,-3.962312936782837,-0.04043804854154587,-3.884187936782837,5,4,0.95
53,-8.940656698541716e-06,-13.539071083068848,-13.921883583068848,-15.656258583068848,-12.015633583068848,1,1,0.0
54,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
55,-15.907049179077148,-15.039861679077148,-8.860174179077148,-7.328924179077148,-0.0007990981102921069,1,5,0.0
56,-11.938600540161133,-10.946413040161133,-5.477662563323975,-0.3526626527309418,-1.2276626825332642,4,4,0.6666666666666666
57,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
58,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.7916666666666666
59,-7.390948667307384e-06,-13.304695129394531,-13.656257629394531,-15.406257629394531,-12.445320129394531,4,1,0.78125
60,-11.84818172454834,-11.53568172454834,-6.918494701385498,-0.8716196417808533,-0.5434946417808533,1,5,0.0
61,-12.502033233642578,-10.869220733642578,-5.072346210479736,-0.22859607636928558,-1.6192210912704468,1,4,0.0
62,-14.84763240814209,-11.87888240814209,-3.4101319313049316,-0.03513204678893089,-6.519506931304932,1,4,0.0
63,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
64,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.75
65,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
66,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5833333333333334
67,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
68,-12.7922945022583,-11.6516695022583,-6.315731525421143,-0.42510658502578735,-1.0657315254211426,4,4,0.8125
69,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
70,-12.131888389587402,-10.936575889587402,-5.319388389587402,-0.38188838958740234,-1.1631383895874023,3,4,0.5714285714285714
71,-1.1801649634435307e-05,-12.710948944091797,-13.296886444091797,-14.937511444091797,-11.992198944091797,1,1,0.0
72,-11.448296546936035,-10.963921546936035,-6.182671546936035,-0.6201717853546143,-0.7764217853546143,4,4,0.7857142857142857
73,-9.536738616588991e-07,-15.406250953674316,-14.976563453674316,-18.1875,-18.421875,4,1,0.6428571428571429
74,-13.124017715454102,-11.038080215454102,-4.991204738616943,-0.14745484292507172,-2.0380797386169434,1,4,0.0
75,-9.844779968261719,-7.797905445098877,-3.860405445098877,-0.938530445098877,-0.532280445098877,3,5,0.4583333333333333
76,-13.622870445251465,-10.583807945251465,-2.2947452068328857,-0.10724523663520813,-7.044745445251465,5,4,0.875
77,-12.518104553222656,-11.635292053222656,-5.5571675300598145,-0.07279244065284729,-2.7134175300598145,1,4,0.0
78,-14.05090618133545,-12.62121868133545,-5.277469158172607,-0.011843955144286156,-5.011844158172607,4,4,0.85
79,-13.035354614257812,-10.972854614257812,-4.746292591094971,-0.09004247188568115,-2.5587925910949707,1,4,0.0
80,-12.661243438720703,-10.504993438720703,-4.192493915557861,-0.08311878144741058,-2.7393686771392822,4,4,0.75
81,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
82,-15.011575698852539,-11.980325698852539,-3.62095046043396,-0.027200397104024887,-9.660013198852539,1,4,0.0
83,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.75
84,-12.304262161254883,-11.437074661254883,-5.999574661254883,-0.3745746314525604,-1.1714496612548828,1,4,0.0
85,-11.850410461425781,-12.295722961425781,-6.6316609382629395,-0.9754108190536499,-0.4754107892513275,1,5,0.0
86,-12.576621055603027,-9.084433555603027,-1.7406833171844482,-0.19380834698677063,-7.334433555603027,1,4,0.0
87,-11.709148406982422,-9.451335906982422,-3.545085906982422,-9.466960906982422,-0.029460972175002098,4,5,0.75
88,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.6666666666666666
89,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
90,-12.432968139648438,-11.612655639648438,-6.409531116485596,-0.4876561164855957,-0.9564061164855957,1,4,0.0
91,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
92,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.6875
93,-12.195834159851074,-12.742709159851074,-7.500521183013916,-1.359896183013916,-0.2973962128162384,4,5,0.75
94,-12.349146842956543,-11.310084342956543,-6.286646842956543,-0.4585217535495758,-1.0053967237472534,4,4,0.8125
95,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
96,-11.521553039550781,-10.896553039550781,-5.294990062713623,-0.16999006271362305,-1.888740062713623,1,4,0.0
97,-12.488847732543945,-11.168535232543945,-5.441972732543945,-0.19197285175323486,-1.7700978517532349,4,4,0.6875
98,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.8214285714285714
99,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
100,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.1875
101,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
102,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
103,-14.828325271606445,-11.914262771606445,-3.5158255100250244,-0.031450558453798294,-6.7033257484436035,1,4,0.0
104,-12.061254501342773,-10.951879501342773,-5.436254024505615,-0.21750424802303314,-1.6550042629241943,1,4,0.0
105,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
106,-6.914912700653076,-6.938350200653076,-1.696162462234497,-0.22741252183914185,-4.086787700653076,1,4,0.0
107,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5714285714285714
108,-13.34648609161377,-11.04179859161377,-4.8933610916137695,-0.09648599475622177,-2.4714860916137695,1,4,0.0
109,-13.977166175842285,-7.500603199005127,-0.0006033745594322681,-9.953728675842285,-13.805291175842285,3,3,0.5
110,-9.947686195373535,-9.377373695373535,-4.517998695373535,-0.39299893379211426,-1.1586239337921143,4,4,0.75
111,-12.600144386291504,-10.514206886291504,-3.240769147872925,-0.05326903983950615,-4.365768909454346,1,4,0.0
112,-11.251659393310547,-10.290721893310547,-5.704784393310547,-0.8922841548919678,-0.5329091548919678,4,5,0.7857142857142857
113,-11.805044174194336,-9.601919174194336,-3.359732151031494,-0.10973211377859116,-2.672232151031494,3,4,0.6071428571428571
114,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
115,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.4583333333333333
116,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
117,-11.244787216186523,-10.713537216186523,-5.736975193023682,-0.6432251930236816,-0.7526001930236816,1,4,0.0
118,-14.526159286499023,-12.627721786499023,-6.112096786499023,-0.0027218933682888746,-7.612096786499023,1,4,0.0
119,-11.564900398254395,-11.299275398254395,-6.5102128982543945,-0.7758376598358154,-0.6195876598358154,4,5,0.6428571428571429
120,-12.261726379394531,-11.050788879394531,-5.7695393562316895,-0.3164141774177551,-1.3164141178131104,1,4,0.0
121,-12.785655975341797,-11.293468475341797,-4.457530498504639,-0.035655587911605835,-3.7544054985046387,1,4,0.0
122,-11.717123031616211,-11.193685531616211,-6.287435531616211,-0.5061852931976318,-0.9280602931976318,1,4,0.0
123,-8.22540732769994e-06,-13.335946083068848,-13.742196083068848,-15.367196083068848,-12.265633583068848,1,1,0.0
124,-13.57947063446045,-11.55603313446045,-4.743533611297607,-0.009158505126833916,-7.837283611297607,1,4,0.0
125,-8.394026756286621,-6.581526756286621,-2.222151756286621,-0.5034018754959106,-1.2534018754959106,3,4,0.625
126,-12.338785171508789,-10.909097671508789,-4.323160171508789,-0.08878511935472488,-2.635660171508789,4,4,0.6666666666666666
127,-11.919062614440918,-10.747187614440918,-5.473750591278076,-0.31750038266181946,-1.317500352859497,1,4,0.0
128,-11.989060401916504,-11.035935401916504,-5.403122425079346,-0.27812257409095764,-1.4343725442886353,4,4,0.75
129,-14.388832092285156,-9.966957092285156,-0.0450819730758667,-3.1232070922851562,-10.982582092285156,1,3,0.0
130,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9166666666666666
131,-13.141988754272461,-11.227926254272461,-4.079488754272461,-0.04823853820562363,-3.501363515853882,1,4,0.0
132,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
133,-12.14319896697998,-8.33851146697998,-1.21351158618927,-0.35413655638694763,-7.1041364669799805,1,4,0.0
134,-16.070316314697266,-16.992191314697266,-15.04687786102295,-12.98437786102295,-2.9802276912960224e-06,1,5,0.0
135,-12.146857261657715,-10.162482261657715,-3.084357738494873,-0.08435763418674469,-3.349982738494873,1,4,0.0
136,-12.088386535644531,-11.807136535644531,-7.111823558807373,-0.9555737376213074,-0.4868237376213074,3,5,0.5833333333333334
137,-12.960996627807617,-10.406309127807617,-2.507871150970459,-0.08599627017974854,-6.992246150970459,5,4,0.9166666666666666
138,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
139,-13.954513549804688,-9.642013549804688,-1.1263883113861084,-0.392013281583786,-10.517013549804688,1,4,0.0
140,-11.475122451782227,-9.115747451782227,-3.9126224517822266,-0.17824748158454895,-1.9438724517822266,1,4,0.0
141,-17.382844924926758,-16.179719924926758,-12.796907424926758,-12.921907424926758,-3.218599158572033e-05,4,5,0.75
142,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.4375
143,-11.637231826782227,-11.121606826782227,-6.566919326782227,-0.8012942671775818,-0.5981692671775818,3,5,0.59375
144,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
145,-12.628219604492188,-10.909469604492188,-3.9016575813293457,-0.05790756270289421,-3.3235325813293457,4,4,0.7857142857142857
146,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.25
147,-11.760464668273926,-9.940152168273926,-3.862027406692505,-0.1276523917913437,-2.315152406692505,4,4,0.7142857142857143
148,-11.499709129333496,-10.968459129333496,-6.366896629333496,-0.6793965101242065,-0.7106465101242065,1,4,0.0
149,-15.000332832336426,-11.172207832336426,-2.336270332336426,-0.10189526528120041,-8.680020332336426,4,4,0.8571428571428571
150,-12.180205345153809,-9.531767845153809,-3.4692673683166504,-9.906767845153809,-0.03176737576723099,1,5,0.0
151,-9.6011381149292,-10.4839506149292,-4.593325614929199,-0.030825641006231308,-3.921450614929199,1,4,0.0
152,-15.866046905517578,-10.248859405517578,-0.5691717863082886,-0.8347967863082886,-12.514484405517578,1,3,0.0
153,-10.372122764587402,-8.981497764587402,-2.4736855030059814,-0.12993542850017548,-3.2861855030059814,4,4,0.7083333333333334
154,-8.623546600341797,-7.959484577178955,-4.100109577178955,-0.8969843983650208,-0.5532343983650208,1,5,0.0
155,-11.112692832946777,-9.237692832946777,-3.4642553329467773,-0.2142554074525833,-1.823630452156067,1,4,0.0
156,-14.766090393066406,-8.250465393066406,-0.0004651656490750611,-8.500465393066406,-17.086402893066406,3,3,0.55
157,-13.701153755187988,-12.810528755187988,-6.5058417320251465,-0.06834163516759872,-2.7402167320251465,4,4,0.8333333333333334
158,-9.675626754760742,-9.480314254760742,-5.386563777923584,-1.0584388971328735,-0.43343886733055115,1,5,0.0
159,-13.474759101867676,-11.506009101867676,-5.263821601867676,-0.013821722939610481,-4.763821601867676,1,4,0.0
160,-12.48424243927002,-11.96080493927002,-6.9920549392700195,-0.64830482006073,-0.74205482006073,3,4,0.4375
161,-12.121763229370117,-10.332700729370117,-5.582700729370117,-0.3170754909515381,-1.317075490951538,1,4,0.0
162,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.6071428571428571
163,-11.151792526245117,-10.815855026245117,-6.143980026245117,-0.5189802050590515,-0.9096052050590515,4,4,0.6666666666666666
164,-9.499037742614746,-8.006850242614746,-3.381850481033325,-0.39747557044029236,-1.2256006002426147,2,4,0.35
165,-12.51424789428711,-8.36581039428711,-0.725185751914978,-0.662685751914978,-9.74862289428711,1,4,0.0
166,-12.27099609375,-12.70849609375,-7.04443359375,-1.04443359375,-0.43505859375,1,5,0.0
167,-12.154273986816406,-10.818336486816406,-5.4511494636535645,-0.3573993444442749,-1.216774344444275,1,4,0.0
168,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.7916666666666666
169,-10.315329551696777,-7.432517051696777,-1.2606420516967773,-0.33876699209213257,-5.729392051696777,1,4,0.0
170,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
171,-4.768370445162873e-07,-15.03125,-16.59375,-19.0625,-17.3828125,1,1,0.0
172,-12.39125919342041,-10.98500919342041,-5.37563419342041,-0.2975092828273773,-1.3756343126296997,1,4,0.0
173,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.6666666666666666
174,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
175,-11.861577033996582,-11.385014533996582,-6.892827033996582,-0.9084521532058716,-0.5178271532058716,4,5,0.65
176,-12.728076934814453,-10.001514434814453,-4.079639911651611,-10.360889434814453,-0.01713988184928894,1,5,0.0
177,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
178,-11.893671035766602,-11.432733535766602,-6.503046035766602,-0.7842960357666016,-0.6124210357666016,4,5,0.8125
179,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
180,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
181,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.8214285714285714
182,-10.280583381652832,-10.413395881652832,-5.929020881652832,-0.12433362007141113,-2.171208620071411,1,4,0.0
183,-11.901226043701172,-10.409038543701172,-5.174663543701172,-0.3777885138988495,-1.1746635437011719,1,4,0.0
184,-8.57839584350586,-6.484645843505859,-1.6252710819244385,-0.2815210819244385,-3.0627710819244385,3,4,0.55
185,-8.543498039245605,-7.957561016082764,-2.1059985160827637,-0.15287341177463531,-3.9497485160827637,1,4,0.0
186,-14.237980842590332,-12.972355842590332,-5.386417865753174,-0.011417997069656849,-4.995792865753174,5,4,0.90625
187,-10.389788627624512,-10.749163627624512,-6.483538627624512,-0.1866634041070938,-1.7804133892059326,4,4,0.75
188,-11.604809761047363,-10.987622261047363,-6.190747261047363,-0.5188720226287842,-0.9094970226287842,5,4,0.875
189,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
190,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
191,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
192,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
193,-15.174184799194336,-14.502309799194336,-7.408559799194336,-6.377309799194336,-0.0023098711390048265,1,5,0.0
194,-13.721983909606934,-12.440733909606934,-6.471983909606934,-0.15948376059532166,-1.925108790397644,4,4,0.75
195,-10.039130210876465,-8.406317710876465,-3.961005687713623,-0.32038062810897827,-1.367255687713623,1,4,0.0
196,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
197,-11.43990421295166,-9.81490421295166,-5.338342189788818,-0.47896715998649597,-0.9789671897888184,3,4,0.5
198,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
199,-14.83873176574707,-12.04966926574707,-3.760606288909912,-0.02623135596513748,-5.948106288909912,4,4,0.8333333333333334
200,-13.330085754394531,-12.251960754394531,-6.298835754394531,-0.18946072459220886,-1.7675857543945312,1,4,0.0
201,-11.954379081726074,-10.735629081726074,-5.782504558563232,-0.5012544393539429,-0.9387544393539429,4,4,0.7857142857142857
202,-12.174034118652344,-11.384971618652344,-6.681847095489502,-0.7755970358848572,-0.6193470358848572,2,5,0.35
203,-11.849159240722656,-10.927284240722656,-5.278846740722656,-0.31009671092033386,-1.3413467407226562,4,4,0.85
204,-12.559161186218262,-11.777911186218262,-6.871661186218262,-0.5435364246368408,-0.8716614246368408,1,4,0.0
205,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.8214285714285714
206,-12.83162784576416,-10.32381534576416,-1.7535032033920288,-0.19100317358970642,-7.316003322601318,1,4,0.0
207,-10.314438819885254,-9.236313819885254,-5.564439296722412,-1.283189296722412,-0.33006423711776733,1,5,0.0
208,-13.095813751220703,-9.588001251220703,-2.4239392280578613,-0.09581411629915237,-5.908314228057861,3,4,0.5
209,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
210,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.84375
211,-19.671876907348633,-14.468751907348633,-1.5497195136049413e-06,-14.000001907348633,-16.570314407348633,1,3,0.0
212,-10.274503707885742,-10.454191207885742,-6.1182541847229,-0.10262902826070786,-2.3526289463043213,1,4,0.0
213,-10.095409393310547,-9.595409393310547,-3.8532216548919678,-0.243846595287323,-1.6344716548919678,1,4,0.0
214,-13.783825874328613,-12.065075874328613,-5.010387897491455,-0.026013020426034927,-3.963513135910034,3,4,0.625
215,-13.768117904663086,-12.033742904663086,-4.979055404663086,-0.025930436328053474,-3.979055404663086,5,4,0.875
216,-12.615982055664062,-7.4987945556640625,-0.49879443645477295,-0.936294436454773,-9.342544555664062,1,3,0.0
217,-11.94153881072998,-11.48060131072998,-6.3243513107299805,-0.6056013107299805,-0.7931013107299805,1,4,0.0
218,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
219,-11.667014122009277,-11.088889122009277,-5.932639122009277,-0.30763906240463257,-1.3388891220092773,1,4,0.0
220,-12.0564603805542,-11.1345853805542,-6.283022880554199,-0.5642731189727783,-0.8455231189727783,1,4,0.0
221,-11.438878059387207,-8.204503059387207,-1.407628059387207,-0.28262805938720703,-6.751378059387207,5,4,0.8928571428571429
222,-12.09027099609375,-12.83245849609375,-7.402770519256592,-1.105895757675171,-0.4027706980705261,5,5,0.95
223,-11.3358736038208,-8.6718111038208,-3.0780606269836426,-0.10931072384119034,-2.8593106269836426,3,4,0.5416666666666666
224,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
225,-5.245195097813848e-06,-13.632817268371582,-14.156254768371582,-15.671879768371582,-12.742192268371582,3,1,0.5625
226,-12.046919822692871,-10.593794822692871,-4.929732322692871,-0.2734822928905487,-1.460982322692871,1,4,0.0
227,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.625
228,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
230,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
231,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
232,-1.0845011472702026,-0.41262614727020264,-10.897001266479492,-13.982938766479492,-17.303251266479492,5,2,1.0
233,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
234,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
235,-14.742122650146484,-10.648372650146484,-0.5624350905418396,-0.8436850905418396,-10.445247650146484,4,3,0.78125
236,-11.991645812988281,-9.858833312988281,-2.843208074569702,-0.0932081788778305,-3.483833074569702,4,4,0.84375
237,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
238,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5714285714285714
239,-12.26092529296875,-11.05780029296875,-5.76873779296875,-0.2999880313873291,-1.362488031387329,1,4,0.1
240,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
