sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score
72,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.475208,-0.0015446589,4.0,5
73,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.6722374,-0.07160754,4.0,5
74,-11.512925464970229,-16.340405,-2.8788602,-0.05784968,-17.366846,3.0,4
75,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.427604,-0.00022013951,4.0,5
76,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.393733,-3.1712367e-05,4.0,5
77,-11.512925464970229,-11.512925464970229,-11.512925464970229,-16.693052,-3.5760596e-07,5.0,5
78,-19.702564,-11.512925464970229,-11.512925464970229,-12.708112,-3.5763796e-06,4.0,5
79,-11.512925464970229,-13.378813,-1.7881898e-06,-16.835125,-11.512925464970229,4.0,3
80,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.9800171,-0.47046512,3.0,5
81,-11.512925464970229,-11.512925464970229,-11.512925464970229,-13.237689,-2.6224477e-06,5.0,5
82,-14.958909,-4.8873435e-06,-12.43132,-11.512925464970229,-17.897623,3.0,2
83,-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.5651603,-0.010466918,4.0,5
84,-16.07024,-4.053381e-06,-12.752774,-17.638649,-14.69523,4.0,2
85,-19.20563,-11.512925464970229,-11.512925464970229,-14.81404,-7.152119e-07,5.0,5
86,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0,-1
87,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.020069035,-3.918789,3.0,4
88,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.271495,-9.595494e-05,3.0,5
89,-19.148045,-11.512925464970229,-11.512925464970229,-13.543647,-1.9075815e-06,4.0,5
90,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.5119007,-0.08459159,3.0,5
91,-18.941317,-19.96538,-11.512925464970229,-12.751626,-3.2185512e-06,1.0,5
92,-4.7689537e-07,-15.172448,-19.857899,-19.152493,-19.765362,1.0,1
93,-11.512925464970229,-11.512925464970229,-11.512925464970229,-13.605161,-1.9075815e-06,4.0,5
94,-19.224842,-18.647861,-11.512925464970229,-10.745091,-2.205207e-05,4.0,5
95,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.630058,-0.001323013,4.0,5
96,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.579159,-2.6463276e-05,4.0,5
97,-19.312834,-11.512925464970229,-11.512925464970229,-14.951821,-7.152119e-07,5.0,5
98,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.1920793,-0.11843462,4.0,5
99,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.995586,-1.7523887e-05,4.0,5
100,-19.408745,-11.512925464970229,-11.512925464970229,-14.434117,-8.344534e-07,4.0,5
101,-11.512925464970229,-11.512925464970229,-11.512925464970229,-14.997714,-8.344534e-07,5.0,5
102,-19.608656,-11.512925464970229,-11.512925464970229,-10.738069,-2.2290456e-05,4.0,5
103,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.23720668,-1.5549634,3.0,4
104,-11.512925464970229,-11.512925464970229,-16.778177,-4.7689537e-07,-16.53242,3.0,4
105,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5.0,-1
106,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.29780605,-1.3564475,4.0,4
107,-19.9252,-11.512925464970229,-11.512925464970229,-14.411196,-9.537907e-07,3.0,5
108,-19.59881,-11.512925464970229,-11.512925464970229,-14.533066,-7.152119e-07,4.0,5
109,-18.603062,-21.140219,-11.512925464970229,-16.582348,-2.3844768e-07,5.0,5
110,-11.512925464970229,-11.512925464970229,-11.512925464970229,-12.961356,-3.4570896e-06,4.0,5
111,-11.512925464970229,-11.512925464970229,-15.065997,-0.05370321,-2.9510517,2.0,4
112,-11.512925464970229,-11.512925464970229,-17.558805,-1.003677,-0.4564968,4.0,5
113,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.922349,-0.00013445209,4.0,5
114,-0.04261786,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.0,1
115,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.578811,-1.0489701e-05,4.0,5
116,-16.432367,-0.28481895,-1.39481,-15.536818,-13.657349,3.0,2
117,-11.512925464970229,-13.008079,-2.5032687e-06,-16.770351,-20.716702,5.0,3
118,-19.29644,-11.512925464970229,-11.512925464970229,-15.179758,-5.9602587e-07,4.0,5
119,-19.156885,-11.512925464970229,-11.512925464970229,-12.3338,-4.768187e-06,3.0,5
120,-3.5760596e-07,-15.163479,-19.952902,-19.48422,-19.21934,2.0,1
121,-20.019934,-11.512925464970229,-11.512925464970229,-14.137393,-1.0729074e-06,2.0,5
122,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.6045685,-0.00018473441,3.0,5
123,-7.630326e-06,-11.809239,-20.359577,-20.207403,-19.857803,2.0,1
124,-11.512925464970229,-11.512925464970229,-11.512925464970229,-14.573524,-9.537907e-07,4.0,5
125,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.15483253,-1.9419247,4.0,4
126,-15.152872,-0.0002475831,-8.3105545,-18.288925,-15.816195,5.0,2
127,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.556965,-2.705955e-05,3.0,5
128,-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.54913,-0.0005286711,5.0,5
129,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.796531,-2.193288e-05,5.0,5
130,-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.6549504,-0.21209261,5.0,5
131,-11.512925464970229,-11.512925464970229,-11.512925464970229,-12.648055,-3.9342685e-06,4.0,5
132,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.1393104,-0.0021606248,4.0,5
133,-19.898165,-11.512925464970229,-11.512925464970229,-15.204667,-5.9602587e-07,4.0,5
134,-11.512925464970229,-11.512925464970229,-11.512925464970229,-15.285968,-7.152119e-07,4.0,5
135,-0.22978695,-1.5832816,-17.351334,-17.593863,-15.155499,3.0,1
136,-11.512925464970229,-20.034822,-13.458379,-6.5561944e-06,-12.317861,4.0,4
137,-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.4753036,-0.011455746,5.0,5
138,-9.290031,-9.333248e-05,-15.945964,-11.512925464970229,-16.163776,3.0,2
139,-19.49982,-11.512925464970229,-11.512925464970229,-15.592417,-2.3844768e-07,5.0,5
140,-0.00059727783,-7.424475,-18.80427,-18.90042,-18.43319,4.0,1
141,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.50142,-0.00020464062,4.0,5
142,-18.64944,-20.40403,-11.512925464970229,-15.682989,-3.5760596e-07,4.0,5
143,-11.512925464970229,-11.512925464970229,-11.512925464970229,-12.121554,-6.43695e-06,5.0,5
144,-11.512925464970229,-11.512925464970229,-17.963991,-0.00063110597,-7.3695965,3.0,4
145,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.5803585,-2.6344025e-05,4.0,5
146,-0.00019069391,-8.5664215,-19.244156,-20.279743,-19.787254,4.0,1
147,-0.0035364209,-5.646805,-18.351501,-18.027422,-17.070133,3.0,1
148,-7.974611e-05,-9.440132,-19.486658,-19.270248,-19.828802,3.0,1
149,-20.123497,-11.512925464970229,-11.512925464970229,-14.489169,-8.344534e-07,4.0,5
150,-0.005916098,-5.133304,-19.250502,-18.624598,-17.9206,3.0,1
151,-19.378878,-11.512925464970229,-11.512925464970229,-12.296104,-5.2448504e-06,4.0,5
152,-19.457893,-11.512925464970229,-11.512925464970229,-13.258655,-2.2649522e-06,3.0,5
153,-19.21551,-11.512925464970229,-11.512925464970229,-15.877205,-4.7689537e-07,4.0,5
154,-11.512925464970229,-11.512925464970229,-11.512925464970229,-13.486687,-1.7881898e-06,2.0,5
155,-8.439557,-0.0002169203,-17.047544,-11.512925464970229,-17.951656,3.0,2
156,-0.6894526,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1.0,1
157,-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.241924,-0.005309484,5.0,5
158,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0,-1
159,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0,-1
160,-4.674766,-0.009372417,-16.717487,-18.532799,-16.852245,4.0,2
161,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.2724266,-0.0018918873,5.0,5
162,-2.4317016e-05,-10.640958,-11.512925464970229,-19.949316,-19.834547,3.0,1
163,-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.7444935,-0.00320796,3.0,5
164,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.765647,-0.00015696842,5.0,5
165,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.6707945,-2.4197792e-05,5.0,5
166,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.29561874,-11.633872,5.0,4
167,-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.9268934,-0.15736978,4.0,5
168,-19.126318,-11.512925464970229,-11.512925464970229,-10.877499,-1.9549374e-05,3.0,5
169,-11.512925464970229,-11.512925464970229,-11.512925464970229,-14.862625,-1.0729074e-06,4.0,5
170,-19.28816,-11.512925464970229,-11.512925464970229,-13.241226,-2.1458147e-06,4.0,5
171,-1.6689067e-06,-13.425231,-19.238407,-19.083193,-18.839705,3.0,1
172,-0.05371791,-2.9507992,-17.7934,-11.512925464970229,-16.277252,3.0,1
173,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5.0,-1
174,-6.079254e-06,-12.061793,-19.66553,-19.50142,-19.743088,3.0,1
175,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.257734,-1.3589405e-05,3.0,5
176,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.799864,-5.686226e-05,4.0,5
177,-11.512925464970229,-11.512925464970229,-11.512925464970229,-15.90296,-4.7689537e-07,4.0,5
178,-11.512925464970229,-11.512925464970229,-8.537861,-0.00019653456,-18.182243,5.0,4
179,-11.512925464970229,-11.512925464970229,-15.910483,-2.5032687e-06,-13.132775,3.0,4
180,-6.220463,-0.0019914238,-17.469475,-18.845613,-16.340748,3.0,2
181,-11.512925464970229,-11.512925464970229,-19.485455,-5.960584e-05,-9.73733,3.0,4
182,-11.512925464970229,-11.512925464970229,-16.915583,-1.4304238e-06,-13.989999,5.0,4
183,-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.3678193,-0.035078637,3.0,5
184,-11.512925464970229,-11.512925464970229,-15.167086,-5.9602587e-07,-19.168781,2.0,4
185,-19.808409,-11.512925464970229,-11.512925464970229,-16.529898,-3.5760596e-07,4.0,5
186,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.958305,-0.00012968745,2.0,5
187,-19.652271,-11.512925464970229,-11.512925464970229,-14.454423,-8.344534e-07,5.0,5
188,-19.24801,-11.512925464970229,-11.512925464970229,-12.34563,-4.8873435e-06,5.0,5
189,-19.131937,-11.512925464970229,-11.512925464970229,-16.858551,-2.3844768e-07,4.0,5
190,-19.543322,-11.512925464970229,-11.512925464970229,-13.385351,-1.9075815e-06,5.0,5
191,-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.2202754,-0.00073390553,4.0,5
192,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.466029,-7.903117e-05,4.0,5
193,-19.537096,-11.512925464970229,-11.512925464970229,-15.594205,-4.7689537e-07,4.0,5
194,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.709849,-2.3601708e-05,3.0,5
195,-19.463068,-11.512925464970229,-11.512925464970229,-12.617538,-3.9342685e-06,3.0,5
196,-14.52877,-1.3112239e-06,-15.431373,-19.390987,-17.064867,4.0,2
197,-17.680618,-2.3844768e-07,-18.163425,-20.638302,-11.512925464970229,5.0,2
198,-11.512925464970229,-11.512925464970229,-13.092761,-2.6224477e-06,-17.279634,5.0,4
199,-11.512925464970229,-20.151926,-14.529099,-1.1920517e-06,-15.426501,4.0,4
200,-16.94796,-1.6280537,-0.21853642,-15.707799,-15.247936,5.0,3
201,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.723366,-2.3363285e-05,4.0,5
202,-12.129288,-6.1984797e-06,-15.705183,-11.512925464970229,-16.713314,2.0,2
203,-11.512925464970229,-11.512925464970229,-10.168984,-3.8979586e-05,-18.535606,3.0,4
204,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.552737,-7.200156e-05,5.0,5
205,-18.488874,-11.512925464970229,-11.512925464970229,-13.618555,-1.7881898e-06,5.0,5
206,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.981154,-0.0009313061,4.0,5
207,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.4822235,-2.8967892e-05,2.0,5
208,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.11295103,-2.2368486,4.0,4
209,-19.144804,-11.512925464970229,-11.512925464970229,-13.454673,-1.7881898e-06,5.0,5
210,-14.043185,-1.8953595e-05,-10.965982,-18.355534,-16.7183,1.0,2
211,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.6803465,-9.059786e-06,4.0,5
212,-11.512925464970229,-11.512925464970229,-19.40764,-2.0266912e-06,-13.402136,4.0,4
213,-11.512925464970229,-15.871133,-1.5148846,-0.24818765,-11.512925464970229,5.0,4
214,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.856745,-5.3522817e-05,4.0,5
215,-0.0005842947,-7.4463677,-19.438812,-19.499125,-18.934906,3.0,1
216,-17.550276,-1.9402606,-0.15510437,-15.538257,-17.411793,3.0,3
217,-19.243843,-11.512925464970229,-11.512925464970229,-9.879425,-5.173408e-05,3.0,5
218,-2.9800683e-06,-12.731239,-20.38522,-20.403461,-20.149384,1.0,1
219,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.4844866,-0.0015304955,4.0,5
220,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.8889065,-0.00013897874,4.0,5
221,-19.562742,-11.512925464970229,-11.512925464970229,-16.630478,-3.5760596e-07,4.0,5
222,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0019243656,-6.2557793,4.0,4
223,-2.9654517,-0.052915152,-16.760674,-17.462265,-15.773058,3.0,2
224,-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.849816,-0.00014445867,4.0,5
225,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.410469,-3.0878615e-05,3.0,5
226,-11.512925464970229,-11.512925464970229,-11.512925464970229,-13.475814,-2.0266912e-06,4.0,5
227,-11.512925464970229,-19.69149,-8.966071,-0.00012837721,-18.877401,4.0,4
228,-8.612527,-0.00018246993,-16.947365,-11.512925464970229,-17.25111,3.0,2
229,-15.154464,-0.00067410705,-7.3045588,-18.21422,-16.695377,4.0,2
230,-19.370892,-11.512925464970229,-11.512925464970229,-10.819469,-2.0621872e-05,4.0,5
231,-1.4305025e-05,-11.202239,-11.512925464970229,-19.824398,-19.332582,1.0,1
232,-11.512925464970229,-14.424903,-9.537907e-07,-16.5223,-11.512925464970229,3.0,3
233,-13.223863,-2.6224477e-06,-15.570731,-18.580212,-15.245531,4.0,2
234,-17.09784,-0.00031965214,-8.052438,-18.046705,-16.22744,4.0,2
235,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.10827007,-2.2768645,2.0,4
236,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0,-1
237,-15.950128,-0.17379299,-1.8356982,-13.396655,-14.779736,5.0,2
238,-16.952868,-0.6090367,-0.7850354,-14.936544,-13.729357,3.0,2
239,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.6788454,-0.0012599126,4.0,5
240,-11.512925464970229,-11.512925464970229,-11.512925464970229,-15.427876,-8.344534e-07,4.0,5
241,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.164666,-0.00010573108,4.0,5
242,-20.191814,-11.512925464970229,-11.512925464970229,-16.340534,-2.3844768e-07,4.0,5
243,-0.0027201942,-5.9087644,-18.255356,-19.24803,-18.813046,4.0,1
244,-20.053722,-11.512925464970229,-11.512925464970229,-15.813535,-4.7689537e-07,5.0,5
245,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.673021,-0.071550086,5.0,5
246,-19.404297,-11.512925464970229,-11.512925464970229,-12.889229,-2.9800683e-06,5.0,5
247,-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.668664,-0.00046838523,5.0,5
248,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.690324,-9.059786e-06,4.0,5
249,-19.550924,-11.512925464970229,-11.512925464970229,-13.28734,-2.0266912e-06,5.0,5
250,-11.512925464970229,-9.529712,-7.331207e-05,-17.72488,-11.512925464970229,5.0,3
251,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.473688,-7.807792e-05,5.0,5
252,-11.512925464970229,-11.512925464970229,-11.512925464970229,-15.752799,-7.152119e-07,4.0,5
253,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.628902,-9.774687e-06,3.0,5
254,-19.335707,-11.512925464970229,-11.512925464970229,-14.18614,-1.0729074e-06,4.0,5
255,-19.212143,-11.512925464970229,-11.512925464970229,-16.506458,-4.7689537e-07,4.0,5
256,-19.253977,-11.512925464970229,-11.512925464970229,-16.516426,-3.5760596e-07,5.0,5
257,-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.33010834,-1.2690275,4.0,4
258,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.1898134,-0.11871879,4.0,5
259,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.33357,-1.28739e-05,4.0,5
260,-19.555237,-11.512925464970229,-11.512925464970229,-16.675718,-1.1922384e-07,4.0,5
261,-11.512925464970229,-11.512925464970229,-18.115786,-6.3177117e-06,-12.067126,4.0,4
262,-18.85785,-11.512925464970229,-11.512925464970229,-14.299981,-9.537907e-07,3.0,5
263,-15.413506,-7.1525124e-06,-12.162352,-17.898813,-13.760481,4.0,2
264,-11.512925464970229,-11.512925464970229,-11.512925464970229,-15.747935,-8.344534e-07,5.0,5
265,-0.0006224107,-7.3836064,-11.512925464970229,-18.580402,-17.7485,4.0,1
266,-19.798117,-11.512925464970229,-11.512925464970229,-13.5934925,-1.6689067e-06,5.0,5
267,-19.379316,-11.512925464970229,-11.512925464970229,-14.908962,-7.152119e-07,1.0,5
268,-19.322514,-11.512925464970229,-11.512925464970229,-15.869309,-4.7689537e-07,5.0,5
269,-15.576038,-7.152119e-07,-15.105475,-19.450943,-11.512925464970229,4.0,2
270,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.8615208,-0.05888738,4.0,5
271,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.446819,-3.0160812e-05,4.0,5
272,-11.512925464970229,-19.623571,-15.579757,-5.9602587e-07,-17.341766,4.0,4
273,-19.287764,-17.692997,0.0,-18.253008,-20.136446,3.0,3
274,-11.512925464970229,-11.512925464970229,-15.115518,-8.344534e-07,-16.376217,5.0,4
275,-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.324689,-0.00066076586,5.0,5
276,-19.53994,-11.512925464970229,-11.512925464970229,-15.410342,-5.9602587e-07,5.0,5
277,-11.512925464970229,-11.512925464970229,-17.871166,-7.033236e-06,-11.959013,5.0,4
278,-1.0499852,-2.284362,-2.518346,-2.7230694,-1.6024239,5.0,1
279,-0.36461854,-1.1859,-17.196863,-11.512925464970229,-17.163319,5.0,1
280,-15.735156,-8.702378e-06,-11.750417,-17.660742,-15.910941,1.0,2
281,-11.512925464970229,-11.512925464970229,-11.512925464970229,-14.905596,-7.152119e-07,4.0,5
282,-19.848738,-11.512925464970229,-11.512925464970229,-16.783073,-1.1922384e-07,3.0,5
283,-20.06303,-11.512925464970229,-11.512925464970229,-15.940118,-4.7689537e-07,4.0,5
284,-19.776543,-11.512925464970229,-11.512925464970229,-13.436666,-1.9075815e-06,4.0,5
285,-19.206049,-11.512925464970229,-11.512925464970229,-16.159725,-2.3844768e-07,4.0,5
286,-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.7284565,-2.2767254e-05,5.0,5
287,-9.655529e-06,-11.569966,-18.9896,-18.493715,-19.169525,1.0,1
288,-11.512925464970229,-11.512925464970229,-11.512925464970229,-14.976768,-8.344534e-07,5.0,5
289,-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.053385,-0.000117894975,4.0,5
290,-16.666042,-0.011429702,-4.477704,-15.898768,-14.032694,4.0,2
291,-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.2878733,-0.03805254,5.0,5
292,-4.1720446e-05,-10.098738,-19.412926,-19.25074,-19.439651,2.0,1
293,-17.359177,-0.9343208,-0.49902955,-15.846792,-16.50478,3.0,3
294,-10.541049,-2.801367e-05,-13.9499655,-19.380995,-17.03618,4.0,2
